日期,高锰酸钾指数,化学需氧量,五日生化需氧量,总有机碳,氨氮,色度,电导率,溶解性总固体,浊度,硝酸盐氮,叶绿素a,氟化物
10/20/2021 16:00,7.1,6.05,3.2,5.1,0,26,885.9,575.74,16,3.707,0.25,0.9
10/20/2021 17:00,7.1,6.04,3.2,5.1,0,26,885.9,575.7315,16,3.7055,0.25,0.9
10/20/2021 18:00,7.1,6.04,3.205,5.1,0,26,885.9,575.7295,16,3.7045,0.25,0.9
10/20/2021 19:00,7.1,6.05,3.21,5.1,0,26,885.95,575.7655,16,3.7045,0.25,0.9
10/20/2021 20:00,7.1,6.04,3.21,5.1,0.004,26,885.95,575.7665,16,3.709,0.25,0.9
10/20/2021 21:00,7.1,6.03,3.21,5.1,0.008,26,885.95,575.764,16,3.705,0.25,0.9
10/20/2021 22:00,7.1,6.04,3.21,5.11,0.011,26,885.95,575.761,16,3.706,0.25,0.9
10/20/2021 23:00,7.1,6.03,3.21,5.11,0.014,26,885.95,575.754,16,3.7065,0.25,0.9
10/21/2021 0:00,7.1,6.03,3.21,5.11,0.017,26,885.95,575.7635,16,3.707,0.25,0.9
10/21/2021 1:00,7.1,6.02,3.215,5.11,0.02,26,885.95,575.773,16,3.706,0.25,0.9
10/21/2021 2:00,7.1,6.02,3.22,5.12,0.023,26,885.95,575.777,16,3.706,0.25,0.9
10/21/2021 2:30,7.1,6.02,3.22,5.13,0.026,26,885.9,575.7685,16,3.7045,0.25,0.9
10/21/2021 3:00,7.1,6.02,3.22,5.14,0.029,26,885.9,575.772,16,3.703,0.25,0.9
10/21/2021 4:00,7.1,6.01,3.22,5.15,0.032,26,885.9,575.7745,16,3.703,0.25,0.9
10/21/2021 5:00,7.1,6.01,3.22,5.16,0.031,26,885.9,575.7825,16,3.7015,0.25,0.9
10/21/2021 6:00,7.1,6.01,3.22,5.16,0.03,26,885.9,575.785,16,3.706,0.25,0.9
10/21/2021 7:00,7.1,6.01,3.22,5.16,0.03,26,885.9,575.7995,16,3.7075,0.25,0.9
10/21/2021 8:00,7.1,6.01,3.225,5.17,0.03,26,885.95,575.804,16,3.7105,0.25,0.9
10/21/2021 9:00,7.1,6.01,3.225,5.18,0.03,26,885.95,575.8195,16,3.711,0.25,0.9
10/21/2021 10:00,7.1,6.02,3.225,5.19,0.03,26,885.95,575.8085,16,3.7125,0.25,0.9
10/21/2021 11:00,7.1,6.03,3.23,5.19,0.03,26,885.95,575.793,16,3.7115,0.25,0.9
10/21/2021 12:00,7.1,6.03,3.23,5.19,0.03,26,885.95,575.7745,16,3.7145,0.25,0.9
10/21/2021 13:00,7.11,6.02,3.23,5.19,0.03,26,885.9,575.7535,16,3.7155,0.25,0.9
10/21/2021 14:00,7.11,6.03,3.225,5.19,0.03,26,885.85,575.7315,16,3.7155,0.25,0.9
10/21/2021 15:00,7.12,6.03,3.225,5.19,0.03,26,885.8,575.711,16,3.715,0.25,0.9
10/21/2021 16:00,7.12,6.03,3.225,5.2,0.03,26,885.75,575.6965,16,3.7155,0.25,0.9
10/21/2021 17:00,7.13,6.03,3.225,5.2,0.03,26,885.7,575.687,16,3.715,0.25,0.9
10/21/2021 18:00,7.14,6.04,3.23,5.2,0.03,26,885.7,575.686,16,3.714,0.25,0.9
10/21/2021 19:00,7.15,6.03,3.23,5.2,0.03,26,885.65,575.6695,16,3.714,0.25,0.9
10/21/2021 20:00,7.16,6.01,3.23,5.2,0.03,26,885.65,575.6535,16,3.716,0.25,0.9
10/21/2021 21:00,7.17,6,3.225,5.2,0.03,26,885.65,575.6465,16,3.716,0.25,0.9
10/21/2021 22:00,7.18,6,3.23,5.2,0.03,26,885.7,575.655,16,3.7175,0.25,0.9
10/21/2021 23:00,7.18,6.01,3.23,5.2,0.03,26,885.7,575.6475,16,3.718,0.25,0.9
10/22/2021 0:00,7.19,6,3.23,5.2,0.03,26,885.7,575.6415,16,3.719,0.25,0.9
10/22/2021 1:00,7.19,6,3.235,5.2,0.03,26,885.65,575.6265,16,3.7205,0.25,0.9
10/22/2021 2:00,7.2,6.01,3.235,5.2,0.03,26,885.6,575.612,16,3.7215,0.25,0.9
10/22/2021 2:30,7.2,6.01,3.235,5.2,0.03,26,885.55,575.581,16,3.7235,0.25,0.9
10/22/2021 3:00,7.2,6,3.23,5.2,0.03,26,885.55,575.5775,16,3.728,0.25,0.9
10/22/2021 4:00,7.2,6.02,3.23,5.2,0.03,26,885.5,575.5495,16,3.7265,0.25,0.9
10/22/2021 5:00,7.2,6.04,3.23,5.2,0.03,26,885.45,575.524,16,3.725,0.25,0.9
10/22/2021 6:00,7.2,6.05,3.225,5.2,0.03,26,885.4,575.502,16,3.723,0.25,0.9
10/22/2021 7:00,7.2,6.05,3.23,5.2,0.03,26,885.35,575.497,16,3.723,0.25,0.9
10/22/2021 8:00,7.2,6.04,3.225,5.2,0.03,26,885.35,575.4875,16,3.7235,0.25,0.9
10/22/2021 9:00,7.2,6.04,3.23,5.2,0.03,26,885.35,575.48,16,3.7275,0.25,0.9
10/22/2021 10:00,7.2,6.04,3.23,5.2,0.03,26,885.35,575.4715,16,3.7305,0.25,0.9
10/22/2021 11:00,7.2,6.02,3.235,5.2,0.03,26,885.35,575.4665,16,3.7355,0.25,0.9
10/22/2021 12:00,7.2,6.02,3.24,5.2,0.03,26,885.35,575.465,16,3.7345,0.25,0.9
10/22/2021 13:00,7.2,6.02,3.235,5.2,0.03,26,885.3,575.452,16,3.7355,0.25,0.9
10/22/2021 14:00,7.2,6,3.24,5.2,0.031,26,885.3,575.438,16,3.7345,0.25,0.9
10/22/2021 15:00,7.2,6,3.235,5.2,0.032,26,885.25,575.432,16,3.735,0.25,0.9
10/22/2021 16:00,7.2,5.99,3.235,5.2,0.033,26,885.2,575.4085,16,3.734,0.25,0.9
10/22/2021 17:00,7.2,5.99,3.235,5.2,0.034,26,885.15,575.378,16,3.7355,0.25,0.9
10/22/2021 18:00,7.2,6,3.24,5.2,0.035,26,885.1,575.3525,16,3.7375,0.25,0.9
10/22/2021 19:00,7.2,6,3.24,5.2,0.036,26,885.05,575.328,16,3.736,0.25,0.9
10/22/2021 20:00,7.2,6,3.24,5.2,0.037,26,885.05,575.305,16,3.736,0.25,0.9
10/22/2021 21:00,7.2,6.02,3.24,5.2,0.038,26,885.05,575.2845,16,3.737,0.25,0.9
10/22/2021 22:00,7.2,6.03,3.24,5.2,0.038,26,885.05,575.267,16,3.736,0.25,0.9
10/22/2021 23:00,7.2,6.03,3.24,5.2,0.038,26,884.95,575.233,16,3.7315,0.25,0.9
10/23/2021 0:00,7.2,6.04,3.24,5.2,0.037,26,884.9,575.1995,16,3.733,0.25,0.9
10/23/2021 1:00,7.2,6.03,3.245,5.2,0.036,26,884.85,575.1635,16,3.7315,0.25,0.9
10/23/2021 2:00,7.2,6.03,3.25,5.2,0.035,26,884.8,575.1225,16,3.7355,0.25,0.9
10/23/2021 2:30,7.2,6.03,3.25,5.2,0.034,26,884.75,575.069,16,3.7345,0.25,0.9
10/23/2021 3:00,7.2,6.02,3.255,5.2,0.033,26,884.7,575.0245,16,3.7365,0.25,0.9
10/23/2021 4:00,7.2,6.02,3.25,5.2,0.032,26,884.65,574.9835,16,3.7335,0.25,0.9
10/23/2021 5:00,7.2,6.02,3.255,5.2,0.031,26,884.55,574.9255,16,3.7305,0.25,0.9
10/23/2021 6:00,7.2,6.01,3.25,5.2,0.029,26,884.5,574.8775,16,3.7305,0.25,0.9
10/23/2021 7:00,7.2,6,3.245,5.2,0.028,26,884.45,574.8285,16,3.7315,0.25,0.9
10/23/2021 8:00,7.2,6,3.25,5.2,0.027,26,884.4,574.789,16,3.7325,0.25,0.9
10/23/2021 9:00,7.2,6,3.245,5.2,0.026,26,884.35,574.7495,16,3.736,0.25,0.9
10/23/2021 10:00,7.2,6,3.25,5.2,0.025,26,884.3,574.6975,16,3.735,0.25,0.9
10/23/2021 11:00,7.2,6.01,3.255,5.2,0.024,26,884.25,574.669,16,3.735,0.25,0.9
10/23/2021 12:00,7.2,6.01,3.25,5.2,0.024,26,884.2,574.63,16,3.7335,0.25,0.9
10/23/2021 13:00,7.2,6.02,3.25,5.2,0.024,26,884.15,574.5965,16,3.732,0.25,0.9
10/23/2021 14:00,7.2,6.02,3.25,5.2,0.024,26,884.1,574.5545,16,3.7325,0.25,0.9
10/23/2021 15:00,7.2,6.02,3.25,5.2,0.024,26,884.05,574.522,16,3.731,0.25,0.9
10/23/2021 16:00,7.2,6.02,3.25,5.2,0.025,26,884,574.4865,16,3.727,0.25,0.9
10/23/2021 17:00,7.2,6.02,3.25,5.2,0.026,26,883.9,574.45,16,3.727,0.25,0.9
10/23/2021 18:00,7.2,6.03,3.255,5.2,0.027,26,883.85,574.407,16,3.729,0.25,0.9
10/23/2021 19:00,7.2,6.03,3.255,5.2,0.028,26,883.85,574.3885,16,3.7285,0.25,0.9
10/23/2021 20:00,7.2,6.03,3.255,5.2,0.029,26,883.8,574.3695,16,3.7335,0.25,0.9
10/23/2021 21:00,7.2,6.02,3.255,5.2,0.03,26,883.75,574.348,16,3.734,0.25,0.9
10/23/2021 22:00,7.2,6.02,3.25,5.2,0.029,26,883.7,574.319,16,3.7355,0.25,0.9
10/23/2021 23:00,7.2,6.01,3.245,5.2,0.028,26,883.65,574.2885,16,3.7365,0.25,0.9
10/24/2021 0:00,7.2,6.01,3.245,5.2,0.027,26,883.6,574.2525,16,3.7375,0.25,0.9
10/24/2021 1:00,7.2,6.02,3.245,5.2,0.026,26,883.6,574.234,16,3.74,0.25,0.9
10/24/2021 2:00,7.2,6.02,3.25,5.2,0.025,26,883.5,574.189,16,3.7385,0.25,0.9
10/24/2021 2:30,7.2,6.03,3.255,5.2,0.024,26,883.4,574.1405,16,3.7385,0.25,0.9
10/24/2021 3:00,7.2,6.02,3.25,5.2,0.023,26,883.3,574.083,16,3.7405,0.25,0.9
10/24/2021 4:00,7.2,6.02,3.255,5.2,0.022,26,883.2,574.0285,16,3.739,0.25,0.9
10/24/2021 5:00,7.2,6.02,3.255,5.2,0.021,26,883.1,573.9795,16,3.7405,0.25,0.9
10/24/2021 6:00,7.2,6.02,3.255,5.2,0.02,26,883,573.9235,16,3.743,0.25,0.9
10/24/2021 7:00,7.2,6.03,3.26,5.2,0.02,26,882.9,573.879,16,3.744,0.25,0.9
10/24/2021 8:00,7.2,6.03,3.26,5.2,0.02,26,882.8,573.8305,16,3.7445,0.25,0.9
10/24/2021 9:00,7.2,6.02,3.26,5.2,0.02,26,882.7,573.786,16,3.744,0.25,0.9
10/24/2021 10:00,7.2,6.02,3.255,5.2,0.02,26,882.6,573.7455,16,3.7445,0.25,0.9
10/24/2021 11:00,7.2,6.01,3.26,5.2,0.02,26,882.5,573.7065,16,3.744,0.25,0.9
10/24/2021 12:00,7.2,6,3.265,5.2,0.02,26,882.45,573.6685,16,3.7435,0.25,0.9
10/24/2021 13:00,7.2,5.99,3.265,5.2,0.02,26,882.4,573.6415,16,3.744,0.25,0.9
10/24/2021 14:00,7.2,5.99,3.265,5.2,0.02,26,882.3,573.603,16,3.744,0.25,0.9
10/24/2021 15:00,7.2,5.98,3.265,5.2,0.02,26,882.25,573.558,16,3.7415,0.25,0.9
10/24/2021 16:00,7.2,5.98,3.265,5.2,0.02,26,882.2,573.513,16,3.739,0.25,0.9
10/24/2021 17:00,7.2,5.97,3.27,5.2,0.02,26,882.15,573.483,16,3.7385,0.25,0.9
10/24/2021 18:00,7.2,5.98,3.275,5.2,0.02,26,882.1,573.445,16,3.738,0.25,0.9
10/24/2021 19:00,7.2,5.99,3.275,5.2,0.02,26,882.05,573.408,16,3.7395,0.25,0.9
10/24/2021 20:00,7.2,5.98,3.27,5.2,0.02,26,881.95,573.3685,16,3.739,0.25,0.9
10/24/2021 21:00,7.2,6,3.265,5.2,0.02,26,881.9,573.341,16,3.7375,0.25,0.9
10/24/2021 22:00,7.2,6,3.26,5.2,0.02,26,881.85,573.3085,16,3.737,0.25,0.9
10/24/2021 23:00,7.2,6.01,3.26,5.2,0.02,26,881.8,573.27,16,3.738,0.25,0.9
10/25/2021 0:00,7.2,6.01,3.26,5.2,0.02,26,881.75,573.232,16,3.7385,0.25,0.9
10/25/2021 1:00,7.2,6.03,3.255,5.2,0.02,26,881.7,573.1895,16,3.7375,0.25,0.9
10/25/2021 2:00,7.2,6.03,3.25,5.2,0.02,26,881.65,573.144,16,3.7385,0.25,0.9
10/25/2021 2:30,7.2,6.03,3.245,5.2,0.02,26,881.6,573.0945,16,3.737,0.25,0.9
10/25/2021 3:00,7.2,6.03,3.24,5.2,0.02,26,881.5,573.0335,16,3.7365,0.25,0.9
10/25/2021 4:00,7.2,6.03,3.24,5.2,0.019,26,881.45,572.979,16,3.7395,0.25,0.9
10/25/2021 5:00,7.2,6.04,3.245,5.2,0.018,26,881.35,572.8975,16,3.7405,0.25,0.9
10/25/2021 6:00,7.2,6.02,3.245,5.2,0.017,26,881.25,572.8175,16,3.7455,0.25,0.9
10/25/2021 7:00,7.2,6.03,3.24,5.2,0.016,26,881.1,572.7265,16,3.7485,0.25,0.9
10/25/2021 8:00,7.2,6.03,3.235,5.2,0.015,26,881,572.641,16,3.7485,0.25,0.9
10/25/2021 9:00,7.2,6.04,3.24,5.2,0.014,26,880.9,572.5545,16,3.75,0.25,0.9
10/25/2021 10:00,7.2,6.04,3.235,5.2,0.013,26,880.75,572.4725,16,3.749,0.25,0.9
10/25/2021 11:00,7.2,6.03,3.235,5.2,0.012,26,880.65,572.399,16,3.749,0.25,0.9
10/25/2021 12:00,7.2,6.03,3.235,5.2,0.011,26,880.5,572.319,16,3.748,0.25,0.9
10/25/2021 13:00,7.2,6.03,3.235,5.2,0.011,26,880.35,572.244,16,3.7475,0.25,0.9
10/25/2021 14:00,7.2,6.02,3.235,5.2,0.012,26,880.2,572.169,16,3.751,0.25,0.9
10/25/2021 15:00,7.2,6.01,3.24,5.2,0.013,26,880.1,572.088,16,3.75,0.25,0.9
10/25/2021 16:00,7.2,6.02,3.245,5.2,0.014,26,880,572.001,16,3.7505,0.25,0.9
10/25/2021 17:00,7.2,6.02,3.245,5.2,0.015,26,879.9,571.9175,16,3.753,0.25,0.9
10/25/2021 18:00,7.2,6.02,3.25,5.2,0.016,26,879.8,571.8505,16,3.7505,0.25,0.9
10/25/2021 19:00,7.2,6.01,3.245,5.2,0.017,26,879.7,571.776,16,3.7505,0.25,0.9
10/25/2021 20:00,7.2,6.01,3.25,5.2,0.018,26,879.55,571.694,16.1,3.75,0.25,0.9
10/25/2021 21:00,7.2,6.02,3.255,5.2,0.019,26,879.4,571.6085,16.1,3.749,0.25,0.9
10/25/2021 22:00,7.2,6.03,3.255,5.2,0.02,26,879.25,571.5235,16.1,3.7525,0.25,0.9
10/25/2021 23:00,7.2,6.03,3.26,5.2,0.02,26,879.15,571.448,16.1,3.756,0.25,0.9
10/26/2021 0:00,7.2,6.04,3.265,5.2,0.02,26,879,571.366,16.2,3.7535,0.25,0.9
10/26/2021 1:00,7.2,6.04,3.265,5.2,0.02,26,878.9,571.312,16.2,3.75,0.25,0.9
10/26/2021 2:00,7.2,6.04,3.265,5.2,0.02,26,878.75,571.213,16.3,3.748,0.25,0.9
10/26/2021 2:30,7.2,6.03,3.27,5.2,0.02,26,878.65,571.1445,16.3,3.746,0.25,0.9
10/26/2021 3:00,7.2,6.03,3.27,5.2,0.019,26,878.5,571.074,16.3,3.747,0.25,0.9
10/26/2021 4:00,7.2,6.03,3.265,5.2,0.018,26,878.4,571.01,16.4,3.745,0.25,0.9
10/26/2021 5:00,7.2,6.02,3.27,5.2,0.017,26,878.35,570.955,16.3,3.7465,0.25,0.9
10/26/2021 6:00,7.2,6.02,3.265,5.2,0.041,26,878.25,570.9065,16.4,3.749,0.25,0.9
10/26/2021 7:00,7.2,6.01,3.265,5.2,0.064,26,878.2,570.872,16.5,3.751,0.25,0.9
10/26/2021 8:00,7.2,5.99,3.265,5.2,0.087,26,878.15,570.841,16.6,3.7515,0.25,0.9
10/26/2021 9:00,7.2,5.98,3.265,5.2,0.113,26,878.15,570.825,16.6,3.748,0.25,0.9
10/26/2021 10:00,7.2,5.98,3.265,5.2,0.148,26,878.15,570.8215,16.7,3.75,0.25,0.9
10/26/2021 11:00,7.2,5.97,3.26,5.2,0.193,26,878.15,570.834,16.7,3.751,0.25,0.9
10/26/2021 12:00,7.2,5.96,3.265,5.2,0.251,26,878.2,570.8575,16.8,3.751,0.25,0.9
10/26/2021 13:00,7.2,5.95,3.26,5.2,0.323,26,878.25,570.883,16.9,3.7495,0.25,0.9
10/26/2021 14:00,7.2,5.95,3.265,5.2,0.414,26,878.3,570.919,16.9,3.751,0.25,0.9
10/26/2021 15:00,7.2,5.94,3.26,5.2,0.545,26,878.4,570.9655,17,3.7515,0.25,0.9
10/26/2021 16:00,7.2,5.93,3.255,5.2,0.683,26,878.5,571.027,17,3.756,0.25,0.9
10/26/2021 17:00,7.2,5.92,3.255,5.2,0.874,26,878.6,571.1025,17,3.7545,0.25,0.9
10/26/2021 18:00,7.2,5.93,3.25,5.2,1.129,26,878.7,571.1755,17,3.7555,0.25,0.9
10/26/2021 19:00,7.2,5.94,3.245,5.2,1.448,26,878.85,571.262,17,3.7575,0.25,0.9
10/26/2021 20:00,7.2,5.93,3.245,5.2,1.852,26,879,571.3555,17,3.7635,0.25,0.9
10/26/2021 21:00,7.2,5.93,3.24,5.2,2.378,26,879.2,571.495,17,3.7655,0.25,0.9
10/26/2021 22:00,7.2,5.92,3.235,5.2,3.023,26,879.4,571.6275,17,3.766,0.25,0.9
10/26/2021 23:00,7.2,5.93,3.24,5.2,3.747,26,879.65,571.7595,17,3.7685,0.25,0.9
10/27/2021 0:00,7.2,5.91,3.24,5.2,4.619,26,879.85,571.8955,17,3.7705,0.25,0.9
10/27/2021 1:00,7.2,5.91,3.235,5.2,5.607,26,880.05,572.0355,17,3.776,0.25,0.9
10/27/2021 2:00,7.2,5.91,3.235,5.2,6.983,26,880.25,572.1635,17,3.7745,0.25,0.9
10/27/2021 2:30,7.2,5.92,3.23,5.2,8.627,26,880.45,572.283,17,3.7765,0.25,0.9
10/27/2021 3:00,7.2,5.9,3.225,5.2,10.847,26,880.65,572.399,17,3.777,0.25,0.9
10/27/2021 4:00,7.2,5.88,3.23,5.2,13.57,26,880.8,572.5065,17,3.7805,0.25,0.9
10/27/2021 5:00,7.2,5.88,3.225,5.2,16.609,26,880.95,572.6145,17,3.783,0.25,0.9
10/27/2021 6:00,7.2,5.88,3.225,5.2,19.706,26,881.1,572.7105,17,3.782,0.25,0.9
10/27/2021 7:00,7.2,5.88,3.22,5.2,23.291,26,881.2,572.795,17,3.783,0.25,0.9
10/27/2021 8:00,7.2,5.87,3.22,5.2,27.404,26,881.3,572.873,17,3.79,0.25,0.9
10/27/2021 9:00,7.2,5.88,3.215,5.2,31.44,26,881.4,572.945,17,3.786,0.25,0.9
10/27/2021 10:00,7.2,5.88,3.215,5.2,35.32,26,881.5,573.0165,17,3.789,0.25,0.9
10/27/2021 11:00,7.2,5.88,3.215,5.2,38.78,26,881.6,573.0725,17,3.7865,0.25,0.9
10/27/2021 12:00,7.2,5.87,3.215,5.2,41.92,26,881.7,573.119,17,3.79,0.25,0.9
10/27/2021 13:00,7.2,5.88,3.215,5.2,44.42,26,881.8,573.1675,17,3.789,0.25,0.9
10/27/2021 14:00,7.2,5.89,3.215,5.2,46.35,26,881.85,573.204,17,3.791,0.25,0.9
10/27/2021 15:00,7.2,5.89,3.21,5.2,47.87,26,881.9,573.2265,17,3.793,0.25,0.9
10/27/2021 16:00,7.2,5.9,3.21,5.2,49.2,26,881.95,573.247,17,3.7945,0.25,0.9
10/27/2021 17:00,7.2,5.91,3.21,5.2,49.91,26,882,573.267,17,3.795,0.25,0.9
10/27/2021 18:00,7.2,5.91,3.205,5.2,50,26,882,573.2805,17,3.7965,0.25,0.9
10/27/2021 19:00,7.2,5.91,3.205,5.2,50,26,882,573.2845,17,3.799,0.25,0.9
10/27/2021 20:00,7.2,5.91,3.21,5.2,50,26,882,573.2835,17,3.7965,0.25,0.9
10/27/2021 21:00,7.2,5.91,3.21,5.2,50,26,882,573.2805,17,3.801,0.25,0.9
10/27/2021 22:00,7.2,5.91,3.21,5.2,50,26,882,573.2775,17,3.802,0.25,0.9
10/27/2021 23:00,7.2,5.92,3.21,5.2,50,26,882,573.272,17,3.804,0.25,0.9
10/28/2021 0:00,7.2,5.92,3.21,5.2,50,26,882,573.2615,17,3.802,0.25,0.9
10/28/2021 1:00,7.2,5.92,3.21,5.2,50,26,882,573.2515,17,3.8005,0.25,0.9
10/28/2021 2:00,7.2,5.91,3.21,5.2,50,26,882,573.241,17,3.806,0.25,0.9
10/28/2021 2:30,7.2,5.91,3.21,5.2,50,26,882,573.233,17,3.811,0.25,0.9
10/28/2021 3:00,7.2,5.91,3.21,5.2,50,26,882,573.2215,17,3.8095,0.25,0.9
10/28/2021 4:00,7.2,5.91,3.21,5.2,50,26,882,573.209,17,3.815,0.25,0.9
10/28/2021 5:00,7.2,5.92,3.21,5.2,50,26,881.95,573.1915,17,3.817,0.25,0.9
10/28/2021 6:00,7.21,5.92,3.21,5.2,50,26,881.9,573.1795,17,3.819,0.25,0.9
10/28/2021 7:00,7.21,5.92,3.21,5.2,50,26,881.85,573.166,17,3.8205,0.25,0.9
10/28/2021 8:00,7.21,5.91,3.21,5.2,50,26,881.8,573.151,17,3.8225,0.25,0.9
10/28/2021 9:00,7.22,5.91,3.21,5.2,50,26,881.75,573.1355,17,3.823,0.25,0.9
10/28/2021 10:00,7.22,5.91,3.21,5.2,50,26,881.7,573.1205,17,3.821,0.25,0.9
10/28/2021 11:00,7.23,5.92,3.21,5.2,50,26,881.65,573.101,17,3.819,0.25,0.9
10/28/2021 12:00,7.24,5.92,3.21,5.2,50,26,881.6,573.078,17,3.8215,0.25,0.9
10/28/2021 13:00,7.25,5.93,3.21,5.2,50,26,881.55,573.0475,17,3.824,0.25,0.9
10/28/2021 14:00,7.26,5.94,3.21,5.2,50,26,881.5,573.0125,17,3.8245,0.25,0.9
10/28/2021 15:00,7.27,5.93,3.205,5.2,50,26,881.45,572.9785,17,3.828,0.25,0.9
10/28/2021 16:00,7.27,5.94,3.205,5.2,50,26,881.4,572.9475,17,3.8285,0.25,0.9
10/28/2021 17:00,7.28,5.94,3.205,5.2,50,26,881.35,572.915,17,3.8275,0.25,0.9
10/28/2021 18:00,7.29,5.94,3.205,5.2,50,26,881.3,572.883,17,3.8285,0.25,0.9
10/28/2021 19:00,7.29,5.94,3.2,5.2,50,26,881.25,572.8545,17,3.8285,0.25,0.9
10/28/2021 20:00,7.3,5.94,3.2,5.2,50,26,881.2,572.8215,17,3.8305,0.25,0.9
10/28/2021 21:00,7.3,5.92,3.2,5.2,50,26,881.15,572.7925,17,3.8305,0.25,0.9
10/28/2021 22:00,7.3,5.92,3.2,5.2,50,26,881.1,572.7565,17,3.826,0.25,0.9
10/28/2021 23:00,7.3,5.92,3.2,5.2,50,26,881.05,572.7215,17,3.827,0.25,0.9
10/29/2021 0:00,7.3,5.91,3.2,5.2,50,26,881,572.69,17,3.8255,0.25,0.9
10/29/2021 1:00,7.3,5.9,3.2,5.2,50,26,881,572.666,17,3.822,0.25,0.9
10/29/2021 2:00,7.3,5.89,3.2,5.2,50,26,881,572.644,17,3.8215,0.25,0.9
10/29/2021 2:30,7.3,5.89,3.2,5.2,50,26,881,572.622,17,3.822,0.25,0.9
10/29/2021 3:00,7.3,5.89,3.2,5.2,50,26,881,572.594,17,3.818,0.25,0.9
10/29/2021 4:00,7.3,5.89,3.2,5.2,50,26,880.95,572.5675,17,3.818,0.25,0.9
10/29/2021 5:00,7.3,5.89,3.2,5.2,50,26,880.9,572.5355,17,3.822,0.25,0.9
10/29/2021 6:00,7.3,5.9,3.2,5.2,50,26,880.85,572.5085,17,3.822,0.25,0.9
10/29/2021 7:00,7.3,5.9,3.2,5.21,50,26,880.8,572.4755,17,3.8235,0.25,0.9
10/29/2021 8:00,7.3,5.9,3.2,5.22,50,26,880.75,572.441,17,3.82,0.25,0.9
10/29/2021 9:00,7.3,5.91,3.2,5.22,50,26,880.7,572.4145,17,3.8195,0.25,0.9
10/29/2021 10:00,7.3,5.92,3.2,5.23,50,26,880.65,572.386,17,3.818,0.25,0.9
10/29/2021 11:00,7.3,5.92,3.2,5.24,50,26,880.6,572.3545,17,3.8175,0.25,0.9
10/29/2021 12:00,7.3,5.93,3.2,5.25,50,26,880.55,572.318,17,3.819,0.25,0.9
10/29/2021 13:00,7.3,5.93,3.2,5.26,50,26,880.5,572.2865,17,3.8195,0.25,0.9
10/29/2021 14:00,7.3,5.94,3.2,5.27,50,26,880.45,572.2455,17,3.8235,0.25,0.9
10/29/2021 15:00,7.3,5.95,3.2,5.28,50,26,880.35,572.199,17,3.823,0.25,0.9
10/29/2021 16:00,7.3,5.95,3.2,5.29,50,26,880.25,572.146,17,3.82,0.25,0.9
10/29/2021 17:00,7.3,5.95,3.2,5.29,50,26,880.2,572.1085,17,3.821,0.25,0.9
10/29/2021 18:00,7.3,5.94,3.2,5.29,50,26,880.1,572.067,17,3.8205,0.25,0.9
10/29/2021 19:00,7.3,5.93,3.2,5.3,50,26,880,572.028,17,3.822,0.25,0.9
10/29/2021 20:00,7.3,5.93,3.2,5.3,50,26,879.95,571.988,17,3.8255,0.25,0.9
10/29/2021 21:00,7.3,5.93,3.2,5.3,50,26,879.85,571.9435,17,3.826,0.25,0.9
10/29/2021 22:00,7.3,5.93,3.2,5.3,50,26,879.75,571.9005,17,3.827,0.25,0.9
10/29/2021 23:00,7.3,5.93,3.2,5.3,50,26,879.65,571.856,17,3.8295,0.25,0.9
10/30/2021 0:00,7.3,5.93,3.2,5.3,50,26,879.6,571.8165,17,3.8335,0.25,0.9
10/30/2021 1:00,7.3,5.92,3.2,5.3,50,26,879.55,571.783,17,3.8305,0.25,0.9
10/30/2021 2:00,7.3,5.92,3.2,5.3,50,26,879.5,571.751,17,3.832,0.25,0.9
10/30/2021 2:30,7.3,5.92,3.2,5.3,50,26,879.45,571.7165,17,3.8305,0.25,0.9
10/30/2021 3:00,7.3,5.91,3.2,5.3,50,26,879.4,571.6905,17,3.831,0.25,0.9
10/30/2021 4:00,7.3,5.91,3.2,5.3,50,26,879.35,571.654,17,3.834,0.25,0.9
10/30/2021 5:00,7.3,5.91,3.2,5.3,50,26,879.3,571.624,17,3.8355,0.25,0.9
10/30/2021 6:00,7.3,5.91,3.2,5.3,50,26,879.25,571.5865,17,3.8345,0.25,0.9
10/30/2021 7:00,7.3,5.91,3.2,5.3,50,26,879.2,571.5515,17,3.836,0.25,0.9
10/30/2021 8:00,7.3,5.91,3.2,5.3,50,26,879.15,571.514,17,3.837,0.25,0.9
10/30/2021 9:00,7.3,5.9,3.2,5.3,50,26,879.1,571.483,17,3.8375,0.25,0.9
10/30/2021 10:00,7.3,5.91,3.2,5.3,50,26,879.1,571.4585,17,3.839,0.25,0.9
10/30/2021 11:00,7.3,5.91,3.2,5.3,50,26,879.1,571.4375,17,3.8425,0.25,0.9
10/30/2021 12:00,7.3,5.9,3.2,5.3,50,26,879,571.3955,17,3.8455,0.25,0.9
10/30/2021 13:00,7.3,5.91,3.205,5.3,50,26,878.95,571.3565,17,3.8485,0.25,0.9
10/30/2021 14:00,7.3,5.92,3.205,5.3,50,26,878.9,571.313,17,3.8495,0.25,0.9
10/30/2021 15:00,7.3,5.91,3.205,5.3,50,26,878.8,571.2635,17,3.85,0.25,0.9
10/30/2021 16:00,7.3,5.92,3.205,5.3,50,26,878.75,571.2175,17,3.8525,0.25,0.9
10/30/2021 17:00,7.31,5.92,3.21,5.3,50,26,878.7,571.1665,17,3.8525,0.25,0.9
